,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,order_fee,ABM,SubmittedOrders,PaidFees,spread,speed_of_fills
7,0,ORDER_EXECUTED,,431,NoiseAgent,,2021-02-05 09:23:46,ABM,21.0,Side.ASK,488.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,456,NoiseAgent,,2021-02-05 09:36:33,ABM,95.0,Side.BID,783.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,0
10,1612517794741343598,ORDER_EXECUTED,,456,NoiseAgent,,2021-02-05 09:36:33,ABM,5.0,Side.BID,783.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,1612517794741343598
7,0,ORDER_EXECUTED,,459,NoiseAgent,,2021-02-05 09:30:49,ABM,26.0,Side.BID,635.0,99987.0,,99987.0,False,False,False,False,0.0,,,,,0
10,1612517450887101156,ORDER_EXECUTED,,459,NoiseAgent,,2021-02-05 09:30:49,ABM,74.0,Side.BID,635.0,99987.0,,99987.0,False,False,False,False,0.0,,,,,1612517450887101156
7,0,ORDER_EXECUTED,,462,NoiseAgent,,2021-02-05 09:25:17,ABM,93.0,Side.BID,516.0,99981.0,,99981.0,False,False,False,False,0.0,,,,,0
10,0,ORDER_EXECUTED,,462,NoiseAgent,,2021-02-05 09:25:17,ABM,7.0,Side.BID,516.0,99981.0,,99981.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,463,NoiseAgent,,2021-02-05 09:06:54,ABM,3.0,Side.BID,127.0,100033.0,,100033.0,False,False,False,False,0.0,,,,,0
10,0,ORDER_EXECUTED,,463,NoiseAgent,,2021-02-05 09:06:54,ABM,5.0,Side.BID,127.0,100033.0,,100033.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,464,NoiseAgent,,2021-02-05 09:30:40,ABM,26.0,Side.ASK,631.0,99987.0,,99987.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,465,NoiseAgent,,2021-02-05 09:59:06,ABM,11.0,Side.ASK,1523.0,99900.0,,99900.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,478,NoiseAgent,,2021-02-05 09:18:54,ABM,46.0,Side.BID,370.0,99972.0,,99972.0,False,False,False,False,0.0,,,,,0
10,1612516737509754945,ORDER_EXECUTED,,478,NoiseAgent,,2021-02-05 09:18:54,ABM,54.0,Side.BID,370.0,99972.0,,99972.0,False,False,False,False,0.0,,,,,1612516737509754945
7,0,ORDER_EXECUTED,,487,NoiseAgent,,2021-02-05 09:48:10,ABM,2.0,Side.BID,1239.0,99945.0,,99945.0,False,False,False,False,0.0,,,,,0
10,1612518492945562022,ORDER_EXECUTED,,487,NoiseAgent,,2021-02-05 09:48:10,ABM,98.0,Side.BID,1239.0,99945.0,,99945.0,False,False,False,False,0.0,,,,,1612518492945562022
7,0,ORDER_EXECUTED,,491,NoiseAgent,,2021-02-05 09:10:37,ABM,90.0,Side.ASK,203.0,99995.0,,99995.0,False,False,False,False,0.0,,,,,0
10,1612516238388896749,ORDER_EXECUTED,,491,NoiseAgent,,2021-02-05 09:10:37,ABM,10.0,Side.ASK,203.0,99995.0,,99995.0,False,False,False,False,0.0,,,,,1612516238388896749
7,0,ORDER_EXECUTED,,500,NoiseAgent,,2021-02-05 09:05:42,ABM,50.0,Side.ASK,106.0,99990.0,,99990.0,False,False,False,False,0.0,,,,,0
9,0,ORDER_EXECUTED,,500,NoiseAgent,,2021-02-05 09:05:42,ABM,11.0,Side.ASK,106.0,99990.0,,99990.0,False,False,False,False,0.0,,,,,0
11,0,ORDER_EXECUTED,,500,NoiseAgent,,2021-02-05 09:05:42,ABM,39.0,Side.ASK,106.0,99990.0,,99990.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,502,NoiseAgent,,2021-02-05 09:47:23,ABM,48.0,Side.BID,1216.0,99935.0,,99935.0,False,False,False,False,0.0,,,,,0
10,1612518445043162816,ORDER_EXECUTED,,502,NoiseAgent,,2021-02-05 09:47:23,ABM,52.0,Side.BID,1216.0,99935.0,,99935.0,False,False,False,False,0.0,,,,,1612518445043162816
7,0,ORDER_EXECUTED,,505,NoiseAgent,,2021-02-05 09:31:46,ABM,100.0,Side.BID,655.0,99973.0,,99973.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,510,NoiseAgent,,2021-02-05 09:25:42,ABM,7.0,Side.ASK,524.0,99981.0,,99981.0,False,False,False,False,0.0,,,,,0
9,0,ORDER_EXECUTED,,510,NoiseAgent,,2021-02-05 09:25:42,ABM,93.0,Side.ASK,524.0,99981.0,,99981.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,512,NoiseAgent,,2021-02-05 09:55:08,ABM,68.0,Side.ASK,1404.0,99931.0,,99931.0,False,False,False,False,0.0,,,,,0
10,1612518915550467021,ORDER_EXECUTED,,512,NoiseAgent,,2021-02-05 09:55:08,ABM,32.0,Side.ASK,1404.0,99931.0,,99931.0,False,False,False,False,0.0,,,,,1612518915550467021
7,0,ORDER_EXECUTED,,526,NoiseAgent,,2021-02-05 09:32:42,ABM,100.0,Side.BID,672.0,99979.0,,99979.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,536,NoiseAgent,,2021-02-05 09:18:52,ABM,100.0,Side.BID,368.0,99971.0,,99971.0,False,False,False,False,1190.0,,,,,0
10,1612516739762785083,ORDER_EXECUTED,,536,NoiseAgent,,2021-02-05 09:18:52,ABM,36.0,Side.BID,368.0,99971.0,,99971.0,False,False,False,False,1190.0,,,,,1612516739762785083
12,1612516740623174348,ORDER_EXECUTED,,536,NoiseAgent,,2021-02-05 09:18:52,ABM,100.0,Side.BID,368.0,99971.0,,99971.0,False,False,False,False,1190.0,,,,,1612516740623174348
14,1612516748094300999,ORDER_EXECUTED,,536,NoiseAgent,,2021-02-05 09:18:52,ABM,100.0,Side.BID,368.0,99971.0,,99971.0,False,False,False,False,1190.0,,,,,1612516748094300999
16,1612516751013639397,ORDER_EXECUTED,,536,NoiseAgent,,2021-02-05 09:18:52,ABM,100.0,Side.BID,368.0,99971.0,,99971.0,False,False,False,False,1190.0,,,,,1612516751013639397
18,1612516751482646738,ORDER_EXECUTED,,536,NoiseAgent,,2021-02-05 09:18:52,ABM,64.0,Side.BID,368.0,99971.0,,99971.0,False,False,False,False,1190.0,,,,,1612516751482646738
7,0,ORDER_EXECUTED,,538,NoiseAgent,,2021-02-05 09:28:36,ABM,8.0,Side.BID,598.0,99983.0,,99983.0,False,False,False,False,0.0,,,,,0
10,1612517318978447076,ORDER_EXECUTED,,538,NoiseAgent,,2021-02-05 09:28:36,ABM,5.0,Side.BID,598.0,99983.0,,99983.0,False,False,False,False,0.0,,,,,1612517318978447076
7,0,ORDER_EXECUTED,,540,NoiseAgent,,2021-02-05 09:17:28,ABM,100.0,Side.ASK,339.0,99960.0,,99960.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,546,NoiseAgent,,2021-02-05 09:30:46,ABM,42.0,Side.ASK,633.0,99989.0,,99989.0,False,False,False,False,0.0,,,,,0
10,1612517695187715707,ORDER_EXECUTED,,546,NoiseAgent,,2021-02-05 09:30:46,ABM,14.0,Side.ASK,633.0,99989.0,,99989.0,False,False,False,False,0.0,,,,,1612517695187715707
7,0,ORDER_EXECUTED,,563,NoiseAgent,,2021-02-05 09:17:30,ABM,100.0,Side.ASK,340.0,99956.0,,99956.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,565,NoiseAgent,,2021-02-05 09:11:02,ABM,94.0,Side.ASK,212.0,100010.0,,100010.0,False,False,False,False,0.0,,,,,0
10,1612516458990895318,ORDER_EXECUTED,,565,NoiseAgent,,2021-02-05 09:11:02,ABM,6.0,Side.ASK,212.0,100010.0,,100010.0,False,False,False,False,0.0,,,,,1612516458990895318
7,0,ORDER_EXECUTED,,569,NoiseAgent,,2021-02-05 09:20:11,ABM,100.0,Side.BID,404.0,99985.0,,99985.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,570,NoiseAgent,,2021-02-05 09:42:18,ABM,1.0,Side.ASK,1038.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,0
10,1612518138132967424,ORDER_EXECUTED,,570,NoiseAgent,,2021-02-05 09:42:18,ABM,34.0,Side.ASK,1038.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,1612518138132967424
12,1612518138475684904,ORDER_EXECUTED,,570,NoiseAgent,,2021-02-05 09:42:18,ABM,65.0,Side.ASK,1038.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,1612518138475684904
7,0,ORDER_EXECUTED,,582,NoiseAgent,,2021-02-05 09:27:19,ABM,96.0,Side.BID,569.0,99982.0,,99982.0,False,False,False,False,0.0,,,,,0
10,1612517264566879630,ORDER_EXECUTED,,582,NoiseAgent,,2021-02-05 09:27:19,ABM,4.0,Side.BID,569.0,99982.0,,99982.0,False,False,False,False,0.0,,,,,1612517264566879630
7,0,ORDER_EXECUTED,,588,NoiseAgent,,2021-02-05 09:28:34,ABM,58.0,Side.ASK,595.0,99983.0,,99983.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,607,NoiseAgent,,2021-02-05 09:26:36,ABM,20.0,Side.BID,552.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,0
10,1612517198068606473,ORDER_EXECUTED,,607,NoiseAgent,,2021-02-05 09:26:36,ABM,80.0,Side.BID,552.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,1612517198068606473
7,0,ORDER_EXECUTED,,611,NoiseAgent,,2021-02-05 09:16:20,ABM,100.0,Side.ASK,313.0,99986.0,,99986.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,648,NoiseAgent,,2021-02-05 09:22:57,ABM,57.0,Side.BID,470.0,99985.0,,99985.0,False,False,False,False,0.0,,,,,0
10,1612516979288805781,ORDER_EXECUTED,,648,NoiseAgent,,2021-02-05 09:22:57,ABM,43.0,Side.BID,470.0,99985.0,,99985.0,False,False,False,False,0.0,,,,,1612516979288805781
7,0,ORDER_EXECUTED,,649,NoiseAgent,,2021-02-05 09:46:10,ABM,38.0,Side.BID,1192.0,99915.0,,99915.0,False,False,False,False,0.0,,,,,0
10,1612518372828487466,ORDER_EXECUTED,,649,NoiseAgent,,2021-02-05 09:46:10,ABM,62.0,Side.BID,1192.0,99915.0,,99915.0,False,False,False,False,0.0,,,,,1612518372828487466
7,0,ORDER_EXECUTED,,650,NoiseAgent,,2021-02-05 09:01:27,ABM,100.0,Side.ASK,27.0,100005.0,,100005.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,651,NoiseAgent,,2021-02-05 09:41:29,ABM,82.0,Side.ASK,994.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,0
10,0,ORDER_EXECUTED,,651,NoiseAgent,,2021-02-05 09:41:29,ABM,18.0,Side.ASK,994.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,652,NoiseAgent,,2021-02-05 09:11:32,ABM,53.0,Side.ASK,226.0,100006.0,,100006.0,False,False,False,False,1190.0,,,,,0
9,0,ORDER_EXECUTED,,652,NoiseAgent,,2021-02-05 09:11:32,ABM,100.0,Side.ASK,226.0,100006.0,,100006.0,False,False,False,False,1190.0,,,,,0
11,0,ORDER_EXECUTED,,652,NoiseAgent,,2021-02-05 09:11:32,ABM,47.0,Side.ASK,226.0,100006.0,,100006.0,False,False,False,False,1190.0,,,,,0
7,0,ORDER_EXECUTED,,657,NoiseAgent,,2021-02-05 09:17:05,ABM,89.0,Side.BID,328.0,99968.0,,99968.0,False,False,False,False,0.0,,,,,0
10,0,ORDER_EXECUTED,,657,NoiseAgent,,2021-02-05 09:17:05,ABM,11.0,Side.BID,328.0,99968.0,,99968.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,661,NoiseAgent,,2021-02-05 09:37:44,ABM,100.0,Side.ASK,838.0,99945.0,,99945.0,False,False,False,False,1190.0,,,,,0
10,1612518486563855136,ORDER_EXECUTED,,661,NoiseAgent,,2021-02-05 09:37:44,ABM,98.0,Side.ASK,838.0,99945.0,,99945.0,False,False,False,False,1190.0,,,,,1612518486563855136
12,0,ORDER_EXECUTED,,661,NoiseAgent,,2021-02-05 09:37:44,ABM,2.0,Side.ASK,838.0,99945.0,,99945.0,False,False,False,False,1190.0,,,,,0
7,0,ORDER_EXECUTED,,667,NoiseAgent,,2021-02-05 09:04:30,ABM,96.0,Side.BID,76.0,99986.0,,99986.0,False,False,False,False,1190.0,,,,,0
10,1612515870464472640,ORDER_EXECUTED,,667,NoiseAgent,,2021-02-05 09:04:30,ABM,100.0,Side.BID,76.0,99986.0,,99986.0,False,False,False,False,1190.0,,,,,1612515870464472640
12,1612515872580938172,ORDER_EXECUTED,,667,NoiseAgent,,2021-02-05 09:04:30,ABM,100.0,Side.BID,76.0,99986.0,,99986.0,False,False,False,False,1190.0,,,,,1612515872580938172
14,0,ORDER_EXECUTED,,667,NoiseAgent,,2021-02-05 09:04:30,ABM,100.0,Side.BID,76.0,99986.0,,99986.0,False,False,False,False,1190.0,,,,,0
16,0,ORDER_EXECUTED,,667,NoiseAgent,,2021-02-05 09:04:30,ABM,4.0,Side.BID,76.0,99986.0,,99986.0,False,False,False,False,1190.0,,,,,0
7,0,ORDER_EXECUTED,,679,NoiseAgent,,2021-02-05 09:43:16,ABM,48.0,Side.ASK,1080.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,0
10,1612518196717834005,ORDER_EXECUTED,,679,NoiseAgent,,2021-02-05 09:43:16,ABM,21.0,Side.ASK,1080.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,1612518196717834005
12,1612518197702591185,ORDER_EXECUTED,,679,NoiseAgent,,2021-02-05 09:43:16,ABM,31.0,Side.ASK,1080.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,1612518197702591185
7,0,ORDER_EXECUTED,,690,NoiseAgent,,2021-02-05 09:59:26,ABM,100.0,Side.BID,1538.0,99880.0,,99880.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,693,NoiseAgent,,2021-02-05 09:09:42,ABM,2.0,Side.ASK,180.0,99996.0,,99996.0,False,False,False,False,0.0,,,,,0
10,1612516187474718021,ORDER_EXECUTED,,693,NoiseAgent,,2021-02-05 09:09:42,ABM,98.0,Side.ASK,180.0,99996.0,,99996.0,False,False,False,False,0.0,,,,,1612516187474718021
7,0,ORDER_EXECUTED,,700,NoiseAgent,,2021-02-05 09:51:04,ABM,100.0,Side.BID,1302.0,99891.0,,99891.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,702,NoiseAgent,,2021-02-05 09:04:27,ABM,4.0,Side.ASK,75.0,99986.0,,99986.0,False,False,False,False,0.0,,,,,0
10,0,ORDER_EXECUTED,,702,NoiseAgent,,2021-02-05 09:04:27,ABM,96.0,Side.ASK,75.0,99986.0,,99986.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,703,NoiseAgent,,2021-02-05 09:14:02,ABM,77.0,Side.ASK,275.0,100003.0,,100003.0,False,False,False,False,1190.0,,,,,0
10,1612516443059417980,ORDER_EXECUTED,,703,NoiseAgent,,2021-02-05 09:14:02,ABM,100.0,Side.ASK,275.0,100003.0,,100003.0,False,False,False,False,1190.0,,,,,1612516443059417980
12,1612516457381240463,ORDER_EXECUTED,,703,NoiseAgent,,2021-02-05 09:14:02,ABM,23.0,Side.ASK,275.0,100003.0,,100003.0,False,False,False,False,1190.0,,,,,1612516457381240463
7,0,ORDER_EXECUTED,,723,NoiseAgent,,2021-02-05 09:24:10,ABM,99.0,Side.ASK,496.0,99977.0,,99977.0,False,False,False,False,0.0,,,,,0
10,1612517055486260475,ORDER_EXECUTED,,723,NoiseAgent,,2021-02-05 09:24:10,ABM,1.0,Side.ASK,496.0,99977.0,,99977.0,False,False,False,False,0.0,,,,,1612517055486260475
7,0,ORDER_EXECUTED,,724,NoiseAgent,,2021-02-05 09:19:48,ABM,53.0,Side.ASK,394.0,99975.0,,99975.0,False,False,False,False,1190.0,,,,,0
9,0,ORDER_EXECUTED,,724,NoiseAgent,,2021-02-05 09:19:48,ABM,100.0,Side.ASK,394.0,99975.0,,99975.0,False,False,False,False,1190.0,,,,,0
12,1612516797861274910,ORDER_EXECUTED,,724,NoiseAgent,,2021-02-05 09:19:48,ABM,100.0,Side.ASK,394.0,99975.0,,99975.0,False,False,False,False,1190.0,,,,,1612516797861274910
14,1612516799813212595,ORDER_EXECUTED,,724,NoiseAgent,,2021-02-05 09:19:48,ABM,100.0,Side.ASK,394.0,99975.0,,99975.0,False,False,False,False,1190.0,,,,,1612516799813212595
16,1612516800987111682,ORDER_EXECUTED,,724,NoiseAgent,,2021-02-05 09:19:48,ABM,47.0,Side.ASK,394.0,99975.0,,99975.0,False,False,False,False,1190.0,,,,,1612516800987111682
7,0,ORDER_EXECUTED,,729,NoiseAgent,,2021-02-05 09:18:44,ABM,76.0,Side.ASK,364.0,99958.0,,99958.0,False,False,False,False,0.0,,,,,0
10,0,ORDER_EXECUTED,,729,NoiseAgent,,2021-02-05 09:18:44,ABM,24.0,Side.ASK,364.0,99958.0,,99958.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,731,NoiseAgent,,2021-02-05 09:59:53,ABM,100.0,Side.BID,1554.0,99920.0,,99920.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,733,NoiseAgent,,2021-02-05 09:13:43,ABM,23.0,Side.BID,272.0,100003.0,,100003.0,False,False,False,False,0.0,,,,,0
10,1612516427972025305,ORDER_EXECUTED,,733,NoiseAgent,,2021-02-05 09:13:43,ABM,77.0,Side.BID,272.0,100003.0,,100003.0,False,False,False,False,0.0,,,,,1612516427972025305
7,0,ORDER_EXECUTED,,737,NoiseAgent,,2021-02-05 09:36:21,ABM,90.0,Side.BID,776.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,0
10,1612517784058320926,ORDER_EXECUTED,,737,NoiseAgent,,2021-02-05 09:36:21,ABM,5.0,Side.BID,776.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,1612517784058320926
12,1612517787965262695,ORDER_EXECUTED,,737,NoiseAgent,,2021-02-05 09:36:21,ABM,5.0,Side.BID,776.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,1612517787965262695
7,0,ORDER_EXECUTED,,740,NoiseAgent,,2021-02-05 09:06:53,ABM,90.0,Side.BID,126.0,100015.0,,100015.0,False,False,False,False,0.0,,,,,0
10,0,ORDER_EXECUTED,,740,NoiseAgent,,2021-02-05 09:06:53,ABM,10.0,Side.BID,126.0,100015.0,,100015.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,749,NoiseAgent,,2021-02-05 09:40:05,ABM,100.0,Side.BID,934.0,99942.0,,99942.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,753,NoiseAgent,,2021-02-05 09:03:10,ABM,41.0,Side.ASK,48.0,99991.0,,99991.0,False,False,False,False,0.0,,,,,0
10,1612515792996614600,ORDER_EXECUTED,,753,NoiseAgent,,2021-02-05 09:03:10,ABM,59.0,Side.ASK,48.0,99991.0,,99991.0,False,False,False,False,0.0,,,,,1612515792996614600
7,0,ORDER_EXECUTED,,757,NoiseAgent,,2021-02-05 09:29:34,ABM,100.0,Side.BID,611.0,99985.0,,99985.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,760,NoiseAgent,,2021-02-05 09:39:52,ABM,12.0,Side.ASK,918.0,99926.0,,99926.0,False,False,False,False,1190.0,,,,,0
9,0,ORDER_EXECUTED,,760,NoiseAgent,,2021-02-05 09:39:52,ABM,53.0,Side.ASK,918.0,99926.0,,99926.0,False,False,False,False,1190.0,,,,,0
11,0,ORDER_EXECUTED,,760,NoiseAgent,,2021-02-05 09:39:52,ABM,100.0,Side.ASK,918.0,99926.0,,99926.0,False,False,False,False,1190.0,,,,,0
14,1612517997306249871,ORDER_EXECUTED,,760,NoiseAgent,,2021-02-05 09:39:52,ABM,35.0,Side.ASK,918.0,99926.0,,99926.0,False,False,False,False,1190.0,,,,,1612517997306249871
7,0,ORDER_EXECUTED,,768,NoiseAgent,,2021-02-05 09:03:47,ABM,4.0,Side.BID,63.0,100039.0,,100039.0,False,False,False,False,0.0,,,,,0
10,1612515833579626322,ORDER_EXECUTED,,768,NoiseAgent,,2021-02-05 09:03:47,ABM,96.0,Side.BID,63.0,100039.0,,100039.0,False,False,False,False,0.0,,,,,1612515833579626322
7,0,ORDER_EXECUTED,,772,NoiseAgent,,2021-02-05 09:17:32,ABM,52.0,Side.ASK,345.0,99958.0,,99958.0,False,False,False,False,1190.0,,,,,0
10,0,ORDER_EXECUTED,,772,NoiseAgent,,2021-02-05 09:17:32,ABM,15.0,Side.ASK,345.0,99958.0,,99958.0,False,False,False,False,1190.0,,,,,0
12,0,ORDER_EXECUTED,,772,NoiseAgent,,2021-02-05 09:17:32,ABM,9.0,Side.ASK,345.0,99958.0,,99958.0,False,False,False,False,1190.0,,,,,0
14,1612516669774913442,ORDER_EXECUTED,,772,NoiseAgent,,2021-02-05 09:17:32,ABM,100.0,Side.ASK,345.0,99958.0,,99958.0,False,False,False,False,1190.0,,,,,1612516669774913442
16,1612516671274880574,ORDER_EXECUTED,,772,NoiseAgent,,2021-02-05 09:17:32,ABM,100.0,Side.ASK,345.0,99958.0,,99958.0,False,False,False,False,1190.0,,,,,1612516671274880574
18,1612516671639146028,ORDER_EXECUTED,,772,NoiseAgent,,2021-02-05 09:17:32,ABM,100.0,Side.ASK,345.0,99958.0,,99958.0,False,False,False,False,1190.0,,,,,1612516671639146028
20,1612516679469099731,ORDER_EXECUTED,,772,NoiseAgent,,2021-02-05 09:17:32,ABM,100.0,Side.ASK,345.0,99958.0,,99958.0,False,False,False,False,1190.0,,,,,1612516679469099731
22,0,ORDER_EXECUTED,,772,NoiseAgent,,2021-02-05 09:17:32,ABM,100.0,Side.ASK,345.0,99958.0,,99958.0,False,False,False,False,1190.0,,,,,0
24,1612516686470492637,ORDER_EXECUTED,,772,NoiseAgent,,2021-02-05 09:17:32,ABM,24.0,Side.ASK,345.0,99958.0,,99958.0,False,False,False,False,1190.0,,,,,1612516686470492637
7,0,ORDER_EXECUTED,,773,NoiseAgent,,2021-02-05 09:25:43,ABM,96.0,Side.BID,526.0,99982.0,,99982.0,False,False,False,False,0.0,,,,,0
10,1612517145282519427,ORDER_EXECUTED,,773,NoiseAgent,,2021-02-05 09:25:43,ABM,4.0,Side.BID,526.0,99982.0,,99982.0,False,False,False,False,0.0,,,,,1612517145282519427
7,0,ORDER_EXECUTED,,781,NoiseAgent,,2021-02-05 09:15:39,ABM,23.0,Side.BID,299.0,100003.0,,100003.0,False,False,False,False,0.0,,,,,0
10,1612516539889931633,ORDER_EXECUTED,,781,NoiseAgent,,2021-02-05 09:15:39,ABM,77.0,Side.BID,299.0,100003.0,,100003.0,False,False,False,False,0.0,,,,,1612516539889931633
7,0,ORDER_EXECUTED,,786,NoiseAgent,,2021-02-05 09:07:05,ABM,5.0,Side.ASK,129.0,100033.0,,100033.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,787,NoiseAgent,,2021-02-05 09:35:33,ABM,19.0,Side.BID,740.0,99971.0,,99971.0,False,False,False,False,0.0,,,,,0
10,1612517735457181479,ORDER_EXECUTED,,787,NoiseAgent,,2021-02-05 09:35:33,ABM,81.0,Side.BID,740.0,99971.0,,99971.0,False,False,False,False,0.0,,,,,1612517735457181479
7,0,ORDER_EXECUTED,,788,NoiseAgent,,2021-02-05 09:10:07,ABM,100.0,Side.BID,193.0,99994.0,,99994.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,790,NoiseAgent,,2021-02-05 09:55:30,ABM,100.0,Side.BID,1418.0,99903.0,,99903.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,795,NoiseAgent,,2021-02-05 09:07:23,ABM,22.0,Side.BID,137.0,100022.0,,100022.0,False,False,False,False,0.0,,,,,0
10,0,ORDER_EXECUTED,,795,NoiseAgent,,2021-02-05 09:07:23,ABM,22.0,Side.BID,137.0,100022.0,,100022.0,False,False,False,False,0.0,,,,,0
12,1612516061632622863,ORDER_EXECUTED,,795,NoiseAgent,,2021-02-05 09:07:23,ABM,56.0,Side.BID,137.0,100022.0,,100022.0,False,False,False,False,0.0,,,,,1612516061632622863
7,0,ORDER_EXECUTED,,801,NoiseAgent,,2021-02-05 09:19:15,ABM,100.0,Side.BID,383.0,99974.0,,99974.0,False,False,False,False,1190.0,,,,,0
10,0,ORDER_EXECUTED,,801,NoiseAgent,,2021-02-05 09:19:15,ABM,100.0,Side.BID,383.0,99974.0,,99974.0,False,False,False,False,1190.0,,,,,0
12,1612516854360154000,ORDER_EXECUTED,,801,NoiseAgent,,2021-02-05 09:19:15,ABM,98.0,Side.BID,383.0,99974.0,,99974.0,False,False,False,False,1190.0,,,,,1612516854360154000
14,1612516863256938054,ORDER_EXECUTED,,801,NoiseAgent,,2021-02-05 09:19:15,ABM,100.0,Side.BID,383.0,99974.0,,99974.0,False,False,False,False,1190.0,,,,,1612516863256938054
16,1612517180539047640,ORDER_EXECUTED,,801,NoiseAgent,,2021-02-05 09:19:15,ABM,2.0,Side.BID,383.0,99974.0,,99974.0,False,False,False,False,1190.0,,,,,1612517180539047640
7,0,ORDER_EXECUTED,,802,NoiseAgent,,2021-02-05 09:38:12,ABM,100.0,Side.ASK,850.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,815,NoiseAgent,,2021-02-05 09:37:18,ABM,93.0,Side.ASK,822.0,99923.0,,99923.0,False,False,False,False,0.0,,,,,0
9,0,ORDER_EXECUTED,,815,NoiseAgent,,2021-02-05 09:37:18,ABM,7.0,Side.ASK,822.0,99923.0,,99923.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,817,NoiseAgent,,2021-02-05 09:23:25,ABM,20.0,Side.ASK,479.0,99975.0,,99975.0,False,False,False,False,0.0,,,,,0
7,0,ORDER_EXECUTED,,824,NoiseAgent,,2021-02-05 09:31:16,ABM,46.0,Side.BID,642.0,99972.0,,99972.0,False,False,False,False,0.0,,,,,0
10,1612517478723288475,ORDER_EXECUTED,,824,NoiseAgent,,2021-02-05 09:31:16,ABM,54.0,Side.BID,642.0,99972.0,,99972.0,False,False,False,False,0.0,,,,,1612517478723288475
7,0,ORDER_EXECUTED,,829,NoiseAgent,,2021-02-05 09:27:01,ABM,80.0,Side.ASK,561.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,0
10,1612517234031689327,ORDER_EXECUTED,,829,NoiseAgent,,2021-02-05 09:27:01,ABM,7.0,Side.ASK,561.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,1612517234031689327
12,1612517235046537775,ORDER_EXECUTED,,829,NoiseAgent,,2021-02-05 09:27:01,ABM,13.0,Side.ASK,561.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,1612517235046537775
7,0,ORDER_EXECUTED,,840,NoiseAgent,,2021-02-05 09:47:11,ABM,2.0,Side.BID,1207.0,99942.0,,99942.0,False,False,False,False,0.0,,,,,0
10,1612518431511167887,ORDER_EXECUTED,,840,NoiseAgent,,2021-02-05 09:47:11,ABM,98.0,Side.BID,1207.0,99942.0,,99942.0,False,False,False,False,0.0,,,,,1612518431511167887
